TIME	USERNAME	URL
2014-10-29 11:02:48	phuong	http://localhost/ifrcdata2/backend/update/vnx
2014-10-29 11:03:08	phuong	http://localhost/ifrcdata2/backend/update/update_idx_vnx
2014-10-30 05:18:23	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-10-30 05:18:23	phuong	http://localhost/ifrcdata2/backend/
2014-10-30 05:18:23	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-30 05:18:38	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-10-30 05:18:39	phuong	http://localhost/ifrcdata2/backend/
2014-10-30 05:18:39	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-30 05:23:01	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-10-30 05:23:02	phuong	http://localhost/ifrcdata2/backend/
2014-10-30 05:23:02	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-30 05:30:17	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-10-30 05:30:17	phuong	http://localhost/ifrcdata2/backend/
2014-10-30 05:30:17	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-30 09:21:12	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-30 09:43:42	phuong	http://localhost/ifrcdata2/backend/prices/compare_prices
2014-11-04 06:36:27	phuong	http://localhost/ifrcdata2/backend/minh/get_hnx
